95042,0.0
144987,0.0
194936,0.0
244884,0.0
295270,0.0
345229,0.0
395469,0.0
445060,201.6454
495037,240.1153
545016,360.1585
595417,436.4993
644886,444.7229
694869,440.1584
745404,474.9184
795396,460.092
845384,460.1104
895248,441.2
945245,460.0368
995244,440.0176
1045247,439.9824
1095252,459.9632
1145255,459.9724
1195135,441.0851
1245141,459.9448
1295152,459.908
1345162,479.904
1395180,459.8437
1445196,459.8528
1495086,461.0327
1545106,479.8177
1595133,459.7517
1645199,479.3672
1695227,459.7517
1745258,479.7122
1795162,480.9427
1845196,499.6502
1895234,479.6355
1945274,499.6103
1995317,479.5971
2045363,479.5684
2095283,460.7464
2145330,459.568
2195382,459.5313
2245435,439.5429
2294940,464.6183
2344997,439.5078
2394926,460.6541
2444986,459.4579
2495050,479.396
2545115,479.3864
2595184,459.3661
2645299,478.8985
2695243,460.525
2745322,479.2523
2795399,479.2715
2845480,479.2237
