85103,0.0
135137,0.0
185177,0.0
235111,0.0
285171,0.0
335236,0.0
385413,0.0
435286,1403.621
485374,2535.639
535340,2902.031
584888,3108.223
635036,3469.937
685154,3671.482
735270,3811.158
785390,3890.74
835381,3940.788
884965,4034.047
935108,4028.639
985252,4068.202
1035398,4068.202
1084994,4073.155
1135015,4098.279
1185169,4067.391
1235327,4107.104
1284936,4132.481
1335100,4106.612
1385263,4126.547
1435301,4116.954
1484918,4091.422
1535093,4105.794
1585266,4105.712
1635444,4125.479
1685123,4106.859
1735192,4114.322
1785394,4083.584
1835044,4108.927
1885248,4043.422
1935453,4123.177
1985130,4087.056
2035232,4091.735
2085470,4080.658
2135155,4085.905
2185396,4080.333
2235085,4085.493
2285333,4079.764
2335453,4090.265
2385153,4124.915
2435407,4079.196
2485111,4104.545
2535368,4078.953
2585078,4083.85
2635239,4107.513
2685071,4095.317
2735416,4131.493
2785211,4116.879
2835087,4093.509
