95029,0.0
144935,0.0
194844,0.0
244751,0.0
295097,0.0
345014,0.0
395215,0.0
444766,443.978
495252,594.2123
545187,881.1631
594998,1003.815
644941,1001.141
694885,1101.255
744832,1061.146
794779,1101.211
844729,1101.123
895104,1091.79
945058,1101.035
995015,1080.951
1044974,1100.903
1094935,1100.903
1144939,1099.912
1194776,1103.664
1244743,1100.727
1295266,1088.592
1345238,1080.627
1395215,1080.519
1445192,1080.497
1495044,1083.25
1545022,1080.475
1595006,1080.367
1644993,1100.286
1694982,1080.259
1744974,1100.198
1794839,1062.891
1844834,1080.13
1894830,1080.108
1944831,1080.0
1994833,1079.957
2044835,1079.978
2095263,1110.516
2144758,1091.063
2194772,1079.719
2244783,1079.762
2294800,1059.64
2344815,1079.698
2395255,1070.579
2445277,1099.516
2495302,1079.482
2544779,1071.27
2594809,1079.352
2644837,1059.386
2695294,1090.059
2744778,1071.118
2794815,1079.201
2844854,1059.153
