94314,0.0
144413,0.0
194517,0.0
244067,0.0
294056,0.0
344166,0.0
394389,0.0
444350,1741.463
494478,3251.546
544057,4034.047
594062,4539.637
644199,4707.196
694337,4906.556
744476,4866.568
794065,5101.835
844212,5284.674
894226,5398.597
944372,5444.104
994523,5503.709
1044126,5543.908
1094284,5642.283
1144439,5722.261
1194469,5736.558
1244081,5764.967
1294243,5801.204
1344411,5800.742
1394580,5840.376
1444241,5819.456
1494285,5834.982
1544459,5819.863
1594087,5823.208
1644269,5858.908
1694450,5858.908
1744085,5862.798
1794143,5853.327
1844330,5858.208
1894521,5877.782
1944164,5861.735
1994362,5856.923
2044564,5836.653
2094084,5856.102
2144285,5876.494
2194491,5855.99
2244145,5860.673
2294354,5875.558
2344569,5855.057
2394104,5874.516
2444364,5869.595
2494584,5894.184
2544251,5879.155
2594473,5873.92
2644150,5898.339
2694248,5868.498
2744475,5893.362
2794157,5877.499
2844390,5872.75
