56468,0.0
106553,0.0
156641,0.0
206727,0.0
256816,0.0
306358,0.0
356334,0.0
406713,0.0
456448,1045.499
506558,1796.049
556677,2075.144
606794,2474.21
656784,2680.59
706352,2804.398
756519,2850.366
806642,2952.795
856768,2972.569
906348,2965.025
956351,2999.88
1006486,2971.917
1056626,2971.739
1106765,2991.683
1156358,3004.577
1206499,2991.564
1256514,3019.155
1306661,3051.091
1356813,3030.786
1406414,3044.416
1456572,3030.424
1506726,2990.788
1556756,3038.238
1606368,3003.487
1656531,3010.127
1706700,3029.82
1756865,3030.001
1806523,3040.86
1856566,3037.388
1906739,3029.639
1956366,3022.67
2006545,3029.095
2056728,3009.047
2106361,3022.305
2156417,3036.599
2206606,3008.627
2256800,3048.234
2306440,3062.17
2356637,3028.009
2406836,3028.009
2456355,3029.324
2506556,3007.788
2556759,3047.687
2606413,3021.026
2656620,3007.489
2706833,3047.141
2756364,3048.719
2806622,3044.231
2856839,3026.864
