95252,0.0
145354,0.0
195458,0.0
245009,0.0
295000,0.0
345110,0.0
395507,0.0
445295,1566.517
495425,3291.508
545004,4215.58
595010,4579.542
645148,4726.954
695287,4906.458
745426,5006.183
795017,5202.662
845164,5324.453
895179,5418.483
945325,5464.045
995476,5483.549
1045080,5543.908
1095239,5542.485
1145395,5582.694
1195427,5636.505
1245039,5583.439
1295202,5621.673
1345370,5641.158
1395541,5660.979
1445202,5678.386
1495246,5615.059
1545421,5620.441
1595051,5601.563
1645232,5639.584
1695415,5699.255
1745051,5600.886
1795109,5633.578
1845298,5618.761
1895487,5678.648
1945132,5660.188
1995331,5637.787
2045534,5657.258
2095055,5654.053
2145256,5677.291
2195463,5696.417
2245118,5659.275
2295327,5636.439
2345544,5675.708
2395079,5692.83
2445339,5710.307
2495561,5675.03
2545229,5637.433
2595452,5634.981
2645129,5656.542
2695228,5668.889
2745456,5634.419
2795138,5615.716
2845372,5633.747
