93951,0.0
144243,0.0
193990,0.0
244288,0.0
293920,0.0
344227,0.0
394091,0.0
444205,1257.234
493977,2230.08
544342,2521.692
593989,2779.624
644316,3079.919
694096,3234.231
743878,3334.539
794219,3416.834
844006,3414.615
894216,3445.529
944006,3474.663
994352,3515.741
1044149,3514.338
1093949,3513.986
1144300,3535.323
1193973,3523.112
1244325,3515.253
1294134,3513.492
1343944,3533.427
1394307,3534.481
1444119,3533.356
1494356,3523.3
1544215,3509.968
1594035,3492.643
1643858,3532.505
1694236,3493.658
1744065,3532.151
1794316,3542.289
1844149,3531.867
1893981,3531.867
1944369,3532.657
1994208,3531.442
2044046,3531.442
2094313,3501.373
2144157,3531.088
2194005,3510.672
2243853,3530.804
2294256,3491.925
2344112,3490.191
2393839,3499.035
2444251,3471.465
2494113,3489.701
2543977,3489.562
2593881,3506.663
2644304,3490.678
2694046,3498.05
2743918,3508.983
2794344,3490.402
2844221,3508.701
