94155,0.0
144058,0.0
193967,0.0
243873,0.0
294218,0.0
344136,0.0
394164,0.0
443885,442.4957
494369,594.2242
544305,881.1631
594114,983.7579
644057,1001.161
694000,1021.185
743946,1021.103
793893,1021.103
843841,1021.082
894216,1032.279
944168,1061.019
994125,1060.934
1044084,1060.891
1094043,1060.87
1144047,1059.936
1193883,1063.51
1243850,1040.708
1294371,1049.069
1344343,1040.624
1394318,1040.52
1444296,1020.469
1494146,1043.129
1544125,1040.479
1594107,1020.367
1644094,1040.291
1694082,1020.245
1744073,1040.229
1793937,1062.891
1843932,1040.146
1893927,1060.106
1943927,1060.021
1993928,1059.979
2043930,1040.0
2094356,1070.876
2143851,1030.407
2193864,1039.75
2243875,1039.792
2293891,1039.667
2343905,1079.719
2394344,1070.621
2444366,1099.538
2494390,1079.482
2543866,1051.036
2593896,1079.374
2643923,1079.439
2694379,1050.42
2743862,1071.118
2793899,1059.216
2843937,1059.216
