86726,0.0
136641,0.0
186558,0.0
236359,0.0
286834,0.0
336761,0.0
386971,0.0
436533,1553.578
486475,3003.484
536846,3732.38
586795,4024.346
636745,4204.204
686697,4444.355
736694,4700.376
786654,4863.988
836478,4997.491
886442,5083.762
936404,5163.925
986374,5183.214
1036895,5166.271
1086866,5183.006
1136706,5196.838
1186684,5222.507
1236661,5202.393
1286640,5202.289
1336622,5201.977
1386608,5221.566
1436465,5214.81
1486454,5241.258
1536443,5221.148
1586436,5200.832
1636429,5200.728
1686425,5220.626
1736889,5211.636
1786893,5219.687
1836897,5219.687
1886908,5178.964
1936918,5218.956
1986928,5199.064
2036812,5212.301
2086830,5218.226
2136850,5198.025
2186867,5218.121
2236888,5197.817
2286916,5217.287
2336811,5231.195
2386841,5196.986
2436872,5196.57
2486907,5196.57
2536940,5216.557
2586426,5254.117
2636887,5231.763
2686931,5235.497
2736463,5249.238
2786511,5235.079
2836561,5234.87
