85452,0.0
135146,0.0
185436,0.0
235570,0.0
285270,0.0
335529,0.0
385344,0.0
435403,0.0
485127,0.0
535279,19.93978
585556,19.88981
635285,20.1094
685568,0.0
735303,20.10657
785590,19.88625
835198,20.15845
885490,0.0
935235,20.10333
985533,19.88151
1035281,20.10171
1085584,19.87992
1135204,0.0
1185552,19.86216
1235310,20.09727
1285620,19.87755
1335377,0.0
1385143,20.09444
1435332,19.92508
1485101,20.09323
1535424,19.87202
1585194,0.0
1635520,19.87045
1685295,20.09041
1735495,19.92111
1785275,0.0
1835613,19.8665
1885397,20.08637
1935186,20.08516
1985528,19.86452
2035191,20.13572
2085539,0.0
2135337,20.08153
2185136,20.08113
2235533,19.84245
2285336,20.07951
2335564,0.0
2385370,20.0783
2435180,20.07629
2485546,19.85506
2535359,20.07508
2585177,0.0
2635419,19.90406
2685243,20.07065
2735622,19.85072
2785446,0.0
2835272,20.06984
