85849,0.0
135761,0.0
185679,0.0
235478,0.0
285953,0.0
335879,0.0
385918,0.0
435650,1608.719
485592,3143.584
535960,3593.552
585908,4024.185
635858,4064.145
685809,4324.411
735805,4620.462
785764,4784.019
835589,4857.0
885551,4943.757
935513,5043.934
985481,5063.24
1036001,5067.4
1085972,5103.062
1135811,5116.578
1185788,5142.469
1235765,5122.459
1285743,5122.356
1335723,5182.073
1385709,5121.639
1435565,5134.685
1485554,5161.239
1535542,5141.234
1585534,5160.929
1635527,5140.823
1685522,5160.619
1735985,5152.29
1785988,5139.794
1835991,5159.793
1886002,5158.968
1936011,5139.075
1986021,5139.178
2035903,5152.159
2085921,5158.246
2135940,5138.15
2185956,5158.349
2235977,5157.937
2286004,5137.329
2335898,5171.066
2385927,5177.101
2435958,5156.803
2485992,5176.583
2536024,5176.791
2585510,5152.973
2635970,5172.516
2686013,5195.636
2735544,5188.669
2785593,5195.117
2835642,5175.135
