85419,0.0
135453,0.0
185489,0.0
235412,0.0
285455,0.0
335502,0.0
385662,0.0
435517,862.5358
485583,1358.18
535522,1682.086
585632,1975.693
635700,2117.121
685772,2176.909
735296,2221.28
785372,2256.57
835323,2262.262
885407,2296.188
935491,2276.131
985577,2296.097
1035668,2295.867
1085761,2315.739
1135723,2281.734
1185822,2335.423
1235367,2341.4
1285466,2335.376
1335570,2335.143
1385676,2335.096
1435653,2341.124
1485764,2334.817
1535326,2340.645
1585476,2372.881
1635592,2314.63
1685709,2314.584
1735703,2320.371
1785824,2334.351
1835399,2319.764
1885525,2334.165
1935653,2314.076
1985783,2333.978
2035788,2319.768
2085373,2339.511
2135512,2333.513
2185653,2333.466
2235795,2313.43
2285388,2318.969
2335407,2319.165
2385558,2273.135
2435715,2312.738
2485318,2318.548
2535476,2272.818
2585677,2290.791
2635710,2278.542
2685321,2277.767
2735488,2292.389
2785655,2292.344
2835828,2292.115
