85835,0.0
135872,0.0
185915,0.0
235855,0.0
285914,0.0
335980,0.0
386329,0.0
436033,1247.334
486125,2435.713
536091,2922.045
585643,3228.996
635793,3549.706
685911,3791.053
736031,3910.849
786150,4010.375
836146,4020.482
885731,4114.479
935874,4108.332
986020,4167.996
1036168,4147.723
1085762,4153.729
1135785,4138.179
1185939,4147.31
1236100,4126.876
1285709,4172.63
1335874,4186.269
1386038,4166.5
1436077,4156.758
1485694,4171.957
1535870,4145.491
1586046,4145.573
1636224,4165.255
1685908,4207.009
1735977,4174.323
1786181,4183.017
1835830,4169.268
1886036,4143.096
1936243,4162.766
1985928,4187.048
2036032,4211.493
2086269,4180.103
2135954,4186.374
2186196,4159.949
2235888,4185.869
2286135,4159.618
2336257,4209.728
2385956,4205.401
2436212,4198.504
2485915,4144.703
2536174,4158.542
2585893,4184.353
2636056,4166.583
2685905,4214.16
2736252,4210.777
2786048,4217.46
2835960,4190.392
