17006459,0.0
17056577,0.0
17106182,0.0
17156448,0.0
17206723,0.0
17256462,0.0
17306470,0.0
17356287,0.0
17406629,0.0
17456431,0.0
17506800,0.0
17556548,0.0
17606382,0.0
17656655,0.0
17705904,0.0
17755911,0.0
17805878,0.0
17855849,0.0
17905839,0.0
17955757,0.0
18005836,0.0
18055953,0.0
18106085,0.0
18156233,0.0
18205848,0.0
18255893,0.0
18306245,0.0
18356090,0.0
18406404,0.0
18456275,0.0
18505977,0.0
18556293,0.0
18606204,0.0
18656035,0.0
18706524,0.0
18756467,0.0
18806427,0.0
18856268,0.0
18906255,0.0
18956253,0.0
19006264,0.0
19056290,0.0
19106343,0.0
19156264,0.0
19206334,0.0
19256417,0.0
19306509,0.0
19356617,0.0
19406183,0.0
19456181,0.0
19506335,0.0
19556495,0.0
19606666,0.0
19656297,0.0
19706496,0.0
19756574,0.0
19806242,0.0
