337899097,0.0
337948731,0.0
337998928,0.0
338049010,0.0
338098665,0.0
338148884,0.0
338198643,0.0
338248677,39.97522
338298928,79.60199
338349057,79.7989
338398768,100.5874
338449042,99.45696
338498772,100.551
338549062,99.4273
338598805,120.6273
338648980,99.6552
338698736,120.5957
338749053,99.37395
338798827,120.5521
338848607,100.446
338898947,119.1942
338949162,119.491
338998961,100.4077
339048770,120.4698
339099140,99.26741
339148963,120.4311
339198794,100.3472
339249055,119.3792
339298898,120.3876
339348377,100.313
339398811,118.9674
339448717,100.2165
339498650,120.1851
339548470,100.3734
339598428,120.1081
339648395,100.0721
339698372,120.0624
339748361,120.036
339798358,100.01
339848786,118.9886
339898820,99.95002
339948858,119.9137
339998361,101.0142
340048482,119.7533
340098608,99.76057
340148605,120.0168
340198743,119.6697
340248890,99.71282
340298500,120.958
340348669,99.6691
340398882,119.5243
340448570,120.8849
340498947,99.25361
340548780,120.4094
340598622,100.323
340648469,120.3707
