63949040,0.0
63999164,0.0
64049292,0.0
64098888,0.0
64148920,0.0
64199105,0.0
64249671,0.0
64299106,-647333.8
64349478,0.0
64399318,20.06501
64449584,19.89495
64499439,20.05897
64549298,20.05777
64599165,20.05415
64649591,19.83183
64699475,20.04771
64749234,20.09808
64799132,20.04128
64849590,19.82003
64899501,20.03647
64949420,20.03325
64999344,40.0625
65049142,20.08234
65099633,19.80669
65149581,20.02122
65199537,20.01882
65249502,20.01521
65299470,20.01361
65349313,20.06421
65399298,20.0068
65449288,20.0048
65499285,20.002
65549291,19.9988
65599302,19.9964
65649188,40.09302
65699215,19.9904
65749250,19.98721
65799292,19.98401
65849340,19.98162
65899395,19.97922
65949325,20.02884
65999396,19.97284
66049474,19.96965
66099557,19.96765
66149648,19.96486
66199748,19.96088
66249719,20.01281
66299280,20.17797
66349402,39.90423
66399529,19.95052
66449664,19.94694
66499254,20.16617
66549268,19.9956
66599427,19.93779
66649590,19.93581
66699762,19.93223
