155648448,0.0
155698408,0.0
155748393,0.0
155798384,0.0
155848395,0.0
155898419,0.0
155948332,0.0
155998508,0.0
156048414,20.03928
156098542,39.90184
156148679,39.89229
156198821,39.88831
156248847,39.98321
156298457,60.47412
156348630,59.79669
156398461,40.18808
156448841,59.55099
156498671,40.13888
156548929,59.69318
156598773,60.19262
156648627,40.11875
156698486,60.17089
156748908,59.50138
156798782,40.10427
156848532,60.30393
156898976,39.64871
156948874,60.12506
156998778,60.12024
157048689,40.07373
157098607,60.10097
157148951,59.59121
157198884,40.05608
157248823,60.0757
157298768,60.06968
157348724,40.03683
157398686,60.04924
157448521,60.20228
157498493,40.02241
157549031,59.3648
157599022,60.0144
157649021,40.0024
157699029,59.994
157748910,60.14555
157798928,39.9872
157848953,59.97241
157898986,39.97601
157949029,59.95204
157998523,60.61708
158048997,39.62514
158099057,59.93167
158148574,60.58892
158198649,39.94168
158248731,59.90535
158298824,59.89219
158348791,40.02802
158398897,59.87426
158449009,39.91219
