411699630,0.0
411749732,0.0
411799285,0.0
411849280,0.0
411899403,0.0
411949535,0.0
411999930,0.0
412049703,40.18324
412099315,80.63053
412149355,119.9089
412199535,99.64526
412249722,119.56
412299362,120.8751
412349565,139.4422
412399776,119.5005
412449304,141.3428
412499524,119.4791
412549754,139.3645
412599439,140.8961
412649684,119.4196
412699387,140.8451
412749512,139.6564
412799779,139.2619
412849500,120.6806
412899781,139.2259
412949518,140.746
412999816,119.2962
9,141.0977
413099740,139.1401
413149503,140.6724
413199831,119.2274
413249609,140.6272
413299393,140.6159
413349604,139.4172
413399405,120.4844
413449766,139.0047
413499580,140.5284
413549403,120.4311
413599787,138.9413
413649490,140.8422
413699889,138.8999
413753782,129.0132
413799086,132.4416
413848994,140.2974
413898926,120.1947
413949294,138.9854
413999253,140.1233
414049219,140.1037
414099194,120.0648
414149179,140.056
414199177,140.0112
414249048,140.3734
414299079,119.9424
414349116,139.9077
414399170,139.8601
414449290,139.715
